time_s,level_rise_m,level_rise_cm
117.50,0.00370,0.370
117.52,0.00370,0.370
117.54,0.00371,0.371
117.55,0.00371,0.371
117.57,0.00371,0.371
117.59,0.00371,0.371
117.61,0.00371,0.371
117.62,0.00371,0.371
117.64,0.00371,0.371
117.66,0.00371,0.371
117.68,0.00371,0.371
117.69,0.00371,0.371
117.71,0.00371,0.371
117.73,0.00371,0.371
117.75,0.00371,0.371
117.76,0.00372,0.372
117.78,0.00372,0.372
117.80,0.00372,0.372
117.82,0.00372,0.372
117.83,0.00372,0.372
117.85,0.00372,0.372
117.87,0.00372,0.372
117.89,0.00372,0.372
117.90,0.00372,0.372
117.92,0.00372,0.372
117.94,0.00372,0.372
117.95,0.00372,0.372
117.97,0.00372,0.372
117.99,0.00373,0.373
118.01,0.00373,0.373
118.02,0.00373,0.373
118.04,0.00373,0.373
118.06,0.00373,0.373
118.08,0.00373,0.373
118.09,0.00373,0.373
118.11,0.00373,0.373
118.13,0.00373,0.373
118.15,0.00373,0.373
118.16,0.00373,0.373
118.18,0.00373,0.373
118.20,0.00373,0.373
118.22,0.00374,0.374
118.23,0.00374,0.374
118.25,0.00374,0.374
118.27,0.00374,0.374
118.28,0.00374,0.374
118.30,0.00374,0.374
118.32,0.00374,0.374
118.34,0.00374,0.374
118.35,0.00374,0.374
118.37,0.00374,0.374
118.39,0.00374,0.374
118.41,0.00374,0.374
118.42,0.00375,0.375
118.44,0.00375,0.375
118.46,0.00375,0.375
118.47,0.00375,0.375
118.49,0.00375,0.375
118.51,0.00375,0.375
118.53,0.00375,0.375
118.54,0.00375,0.375
118.56,0.00375,0.375
118.58,0.00375,0.375
118.60,0.00375,0.375
118.61,0.00375,0.375
118.63,0.00375,0.375
118.65,0.00376,0.376
118.66,0.00376,0.376
118.68,0.00376,0.376
118.70,0.00376,0.376
118.72,0.00376,0.376
118.73,0.00376,0.376
118.75,0.00376,0.376
118.77,0.00376,0.376
118.79,0.00376,0.376
118.80,0.00376,0.376
118.82,0.00376,0.376
118.84,0.00376,0.376
118.85,0.00376,0.376
118.87,0.00377,0.377
118.89,0.00377,0.377
118.91,0.00377,0.377
118.92,0.00377,0.377
118.94,0.00377,0.377
118.96,0.00377,0.377
118.97,0.00377,0.377
118.99,0.00377,0.377
119.01,0.00377,0.377
119.03,0.00377,0.377
119.04,0.00377,0.377
119.06,0.00377,0.377
119.08,0.00377,0.377
119.09,0.00378,0.378
119.11,0.00378,0.378
119.13,0.00378,0.378
119.15,0.00378,0.378
119.16,0.00378,0.378
119.18,0.00378,0.378
119.20,0.00378,0.378
119.21,0.00378,0.378
119.23,0.00378,0.378
119.25,0.00378,0.378
119.27,0.00378,0.378
119.28,0.00378,0.378
119.30,0.00378,0.378
119.32,0.00379,0.379
119.33,0.00379,0.379
119.35,0.00379,0.379
119.37,0.00379,0.379
119.38,0.00379,0.379
119.40,0.00379,0.379
119.42,0.00379,0.379
119.44,0.00379,0.379
119.45,0.00379,0.379
119.47,0.00379,0.379
119.49,0.00379,0.379
119.50,0.00379,0.379
119.52,0.00379,0.379
119.54,0.00380,0.380
119.56,0.00380,0.380
119.57,0.00380,0.380
119.59,0.00380,0.380
119.61,0.00380,0.380
119.62,0.00380,0.380
119.64,0.00380,0.380
119.66,0.00380,0.380
119.67,0.00380,0.380
119.69,0.00380,0.380
119.71,0.00380,0.380
119.73,0.00380,0.380
119.74,0.00380,0.380
119.76,0.00381,0.381
119.78,0.00381,0.381
119.79,0.00381,0.381
119.81,0.00381,0.381
119.83,0.00381,0.381
119.84,0.00381,0.381
119.86,0.00381,0.381
119.88,0.00381,0.381
119.90,0.00381,0.381
119.91,0.00381,0.381
119.93,0.00381,0.381
119.95,0.00381,0.381
119.96,0.00381,0.381
119.98,0.00382,0.382
120.00,0.00382,0.382
120.01,0.00382,0.382
120.03,0.00382,0.382
120.05,0.00382,0.382
120.06,0.00382,0.382
120.08,0.00382,0.382
120.10,0.00382,0.382
120.12,0.00382,0.382
120.13,0.00382,0.382
120.15,0.00382,0.382
120.17,0.00382,0.382
120.18,0.00382,0.382
120.20,0.00383,0.383
120.22,0.00383,0.383
120.23,0.00383,0.383
120.25,0.00383,0.383
120.27,0.00383,0.383
120.28,0.00383,0.383
120.30,0.00383,0.383
120.32,0.00383,0.383
120.34,0.00383,0.383
120.35,0.00383,0.383
120.37,0.00383,0.383
120.39,0.00383,0.383
120.40,0.00383,0.383
120.42,0.00384,0.384
120.44,0.00384,0.384
120.45,0.00384,0.384
120.47,0.00384,0.384
120.49,0.00384,0.384
120.50,0.00384,0.384
120.52,0.00384,0.384
120.54,0.00384,0.384
120.55,0.00384,0.384
120.57,0.00384,0.384
120.59,0.00384,0.384
120.61,0.00384,0.384
120.62,0.00384,0.384
120.64,0.00385,0.385
120.66,0.00385,0.385
120.67,0.00385,0.385
120.69,0.00385,0.385
120.71,0.00385,0.385
120.72,0.00385,0.385
120.74,0.00385,0.385
120.76,0.00385,0.385
120.77,0.00385,0.385
120.79,0.00385,0.385
120.81,0.00385,0.385
120.82,0.00385,0.385
120.84,0.00385,0.385
120.86,0.00386,0.386
120.87,0.00386,0.386
120.89,0.00386,0.386
120.91,0.00386,0.386
120.92,0.00386,0.386
120.94,0.00386,0.386
120.96,0.00386,0.386
120.97,0.00386,0.386
120.99,0.00386,0.386
121.01,0.00386,0.386
121.03,0.00386,0.386
121.04,0.00386,0.386
121.06,0.00386,0.386
121.08,0.00387,0.387
121.09,0.00387,0.387
121.11,0.00387,0.387
121.13,0.00387,0.387
121.14,0.00387,0.387
121.16,0.00387,0.387
121.18,0.00387,0.387
121.19,0.00387,0.387
121.21,0.00387,0.387
121.23,0.00387,0.387
121.24,0.00387,0.387
121.26,0.00387,0.387
121.28,0.00387,0.387
121.29,0.00388,0.388
121.31,0.00388,0.388
121.33,0.00388,0.388
121.34,0.00388,0.388
121.36,0.00388,0.388
121.38,0.00388,0.388
121.39,0.00388,0.388
121.41,0.00388,0.388
121.43,0.00388,0.388
121.44,0.00388,0.388
121.46,0.00388,0.388
121.48,0.00388,0.388
121.49,0.00388,0.388
121.51,0.00388,0.388
121.53,0.00389,0.389
121.54,0.00389,0.389
121.56,0.00389,0.389
121.58,0.00389,0.389
121.59,0.00389,0.389
121.61,0.00389,0.389
121.63,0.00389,0.389
121.64,0.00389,0.389
121.66,0.00389,0.389
121.68,0.00389,0.389
121.69,0.00389,0.389
121.71,0.00389,0.389
121.73,0.00389,0.389
121.74,0.00390,0.390
121.76,0.00390,0.390
121.78,0.00390,0.390
121.79,0.00390,0.390
121.81,0.00390,0.390
121.83,0.00390,0.390
121.84,0.00390,0.390
121.86,0.00390,0.390
121.88,0.00390,0.390
121.89,0.00390,0.390
121.91,0.00390,0.390
121.93,0.00390,0.390
121.94,0.00390,0.390
121.96,0.00391,0.391
121.98,0.00391,0.391
121.99,0.00391,0.391
122.01,0.00391,0.391
122.03,0.00391,0.391
122.04,0.00391,0.391
122.06,0.00391,0.391
122.08,0.00391,0.391
122.09,0.00391,0.391
122.11,0.00391,0.391
122.13,0.00391,0.391
122.14,0.00391,0.391
122.16,0.00391,0.391
122.18,0.00392,0.392
122.19,0.00392,0.392
122.21,0.00392,0.392
122.22,0.00392,0.392
122.24,0.00392,0.392
122.26,0.00392,0.392
122.27,0.00392,0.392
122.29,0.00392,0.392
122.31,0.00392,0.392
122.32,0.00392,0.392
122.34,0.00392,0.392
122.36,0.00392,0.392
122.37,0.00392,0.392
122.39,0.00392,0.392
122.41,0.00393,0.393
122.42,0.00393,0.393
122.44,0.00393,0.393
122.46,0.00393,0.393
122.47,0.00393,0.393
122.49,0.00393,0.393
122.51,0.00393,0.393
122.52,0.00393,0.393
122.54,0.00393,0.393
122.56,0.00393,0.393
122.57,0.00393,0.393
122.59,0.00393,0.393
122.61,0.00393,0.393
122.62,0.00394,0.394
122.64,0.00394,0.394
122.66,0.00394,0.394
122.67,0.00394,0.394
122.69,0.00394,0.394
122.71,0.00394,0.394
122.72,0.00394,0.394
122.74,0.00394,0.394
122.75,0.00394,0.394
122.77,0.00394,0.394
122.79,0.00394,0.394
122.80,0.00394,0.394
122.82,0.00394,0.394
122.84,0.00395,0.395
122.85,0.00395,0.395
122.87,0.00395,0.395
122.89,0.00395,0.395
122.90,0.00395,0.395
122.92,0.00395,0.395
122.94,0.00395,0.395
122.95,0.00395,0.395
122.97,0.00395,0.395
122.99,0.00395,0.395
123.00,0.00395,0.395
123.02,0.00395,0.395
123.04,0.00395,0.395
123.05,0.00395,0.395
123.07,0.00396,0.396
123.09,0.00396,0.396
123.10,0.00396,0.396
123.12,0.00396,0.396
123.13,0.00396,0.396
123.15,0.00396,0.396
123.17,0.00396,0.396
123.18,0.00396,0.396
123.20,0.00396,0.396
123.22,0.00396,0.396
123.23,0.00396,0.396
123.25,0.00396,0.396
123.27,0.00396,0.396
123.28,0.00397,0.397
123.30,0.00397,0.397
123.32,0.00397,0.397
123.33,0.00397,0.397
123.35,0.00397,0.397
123.37,0.00397,0.397
123.38,0.00397,0.397
123.40,0.00397,0.397
123.42,0.00397,0.397
123.43,0.00397,0.397
123.45,0.00397,0.397
123.47,0.00397,0.397
123.48,0.00397,0.397
123.50,0.00398,0.398
123.51,0.00398,0.398
123.53,0.00398,0.398
123.55,0.00398,0.398
123.56,0.00398,0.398
123.58,0.00398,0.398
123.60,0.00398,0.398
123.61,0.00398,0.398
123.63,0.00398,0.398
123.65,0.00398,0.398
123.66,0.00398,0.398
123.68,0.00398,0.398
123.70,0.00398,0.398
123.71,0.00398,0.398
123.73,0.00399,0.399
123.75,0.00399,0.399
123.76,0.00399,0.399
123.78,0.00399,0.399
123.79,0.00399,0.399
123.81,0.00399,0.399
123.83,0.00399,0.399
123.84,0.00399,0.399
123.86,0.00399,0.399
123.88,0.00399,0.399
123.89,0.00399,0.399
123.91,0.00399,0.399
123.93,0.00399,0.399
123.94,0.00400,0.400
123.96,0.00400,0.400
123.98,0.00400,0.400
123.99,0.00400,0.400
124.01,0.00400,0.400
124.03,0.00400,0.400
124.04,0.00400,0.400
124.06,0.00400,0.400
124.08,0.00400,0.400
124.09,0.00400,0.400
124.11,0.00400,0.400
124.12,0.00400,0.400
124.14,0.00400,0.400
124.16,0.00401,0.401
124.17,0.00401,0.401
124.19,0.00401,0.401
124.21,0.00401,0.401
124.22,0.00401,0.401
124.24,0.00401,0.401
124.26,0.00401,0.401
124.27,0.00401,0.401
124.29,0.00401,0.401
124.31,0.00401,0.401
124.32,0.00401,0.401
124.34,0.00401,0.401
124.36,0.00401,0.401
124.37,0.00401,0.401
124.39,0.00402,0.402
124.40,0.00402,0.402
124.42,0.00402,0.402
124.44,0.00402,0.402
124.45,0.00402,0.402
124.47,0.00402,0.402
124.49,0.00402,0.402
124.50,0.00402,0.402
124.52,0.00402,0.402
124.54,0.00402,0.402
124.55,0.00402,0.402
124.57,0.00402,0.402
124.59,0.00402,0.402
124.60,0.00403,0.403
124.62,0.00403,0.403
124.64,0.00403,0.403
124.65,0.00403,0.403
124.67,0.00403,0.403
124.68,0.00403,0.403
124.70,0.00403,0.403
124.72,0.00403,0.403
124.73,0.00403,0.403
124.75,0.00403,0.403
124.77,0.00403,0.403
124.78,0.00403,0.403
124.80,0.00403,0.403
124.82,0.00404,0.404
124.83,0.00404,0.404
124.85,0.00404,0.404
124.87,0.00404,0.404
124.88,0.00404,0.404
124.90,0.00404,0.404
124.91,0.00404,0.404
124.93,0.00404,0.404
124.95,0.00404,0.404
124.96,0.00404,0.404
124.98,0.00404,0.404
125.00,0.00404,0.404
125.01,0.00404,0.404
125.03,0.00404,0.404
125.05,0.00405,0.405
125.06,0.00405,0.405
125.08,0.00405,0.405
125.10,0.00405,0.405
125.11,0.00405,0.405
125.13,0.00405,0.405
125.14,0.00405,0.405
125.16,0.00405,0.405
125.18,0.00405,0.405
125.19,0.00405,0.405
125.21,0.00405,0.405
125.23,0.00405,0.405
125.24,0.00405,0.405
125.26,0.00406,0.406
125.28,0.00406,0.406
125.29,0.00406,0.406
125.31,0.00406,0.406
125.33,0.00406,0.406
125.34,0.00406,0.406
125.36,0.00406,0.406
125.37,0.00406,0.406
125.39,0.00406,0.406
125.41,0.00406,0.406
125.42,0.00406,0.406
125.44,0.00406,0.406
125.46,0.00406,0.406
125.47,0.00407,0.407
125.49,0.00407,0.407
125.51,0.00407,0.407
125.52,0.00407,0.407
125.54,0.00407,0.407
125.56,0.00407,0.407
125.57,0.00407,0.407
125.59,0.00407,0.407
125.60,0.00407,0.407
125.62,0.00407,0.407
125.64,0.00407,0.407
125.65,0.00407,0.407
125.67,0.00407,0.407
125.69,0.00407,0.407
125.70,0.00408,0.408
125.72,0.00408,0.408
125.74,0.00408,0.408
125.75,0.00408,0.408
125.77,0.00408,0.408
125.79,0.00408,0.408
125.80,0.00408,0.408
125.82,0.00408,0.408
125.83,0.00408,0.408
125.85,0.00408,0.408
125.87,0.00408,0.408
125.88,0.00408,0.408
125.90,0.00408,0.408
125.92,0.00409,0.409
125.93,0.00409,0.409
125.95,0.00409,0.409
125.97,0.00409,0.409
125.98,0.00409,0.409
126.00,0.00409,0.409
126.02,0.00409,0.409
126.03,0.00409,0.409
126.05,0.00409,0.409
126.06,0.00409,0.409
126.08,0.00409,0.409
126.10,0.00409,0.409
126.11,0.00409,0.409
126.13,0.00410,0.410
126.15,0.00410,0.410
126.16,0.00410,0.410
126.18,0.00410,0.410
126.20,0.00410,0.410
126.21,0.00410,0.410
126.23,0.00410,0.410
126.24,0.00410,0.410
126.26,0.00410,0.410
126.28,0.00410,0.410
126.29,0.00410,0.410
126.31,0.00410,0.410
126.33,0.00410,0.410
126.34,0.00410,0.410
126.36,0.00411,0.411
126.38,0.00411,0.411
126.39,0.00411,0.411
126.41,0.00411,0.411
126.42,0.00411,0.411
126.44,0.00411,0.411
126.46,0.00411,0.411
126.47,0.00411,0.411
126.49,0.00411,0.411
126.51,0.00411,0.411
126.52,0.00411,0.411
126.54,0.00411,0.411
126.56,0.00411,0.411
126.57,0.00412,0.412
126.59,0.00412,0.412
126.61,0.00412,0.412
126.62,0.00412,0.412
126.64,0.00412,0.412
126.65,0.00412,0.412
126.67,0.00412,0.412
126.69,0.00412,0.412
126.70,0.00412,0.412
126.72,0.00412,0.412
126.74,0.00412,0.412
126.75,0.00412,0.412
126.77,0.00412,0.412
126.79,0.00413,0.413
126.80,0.00413,0.413
126.82,0.00413,0.413
126.83,0.00413,0.413
126.85,0.00413,0.413
126.87,0.00413,0.413
126.88,0.00413,0.413
126.90,0.00413,0.413
126.92,0.00413,0.413
126.93,0.00413,0.413
126.95,0.00413,0.413
126.97,0.00413,0.413
126.98,0.00413,0.413
127.00,0.00413,0.413
127.01,0.00414,0.414
127.03,0.00414,0.414
127.05,0.00414,0.414
127.06,0.00414,0.414
127.08,0.00414,0.414
127.10,0.00414,0.414
127.11,0.00414,0.414
127.13,0.00414,0.414
127.15,0.00414,0.414
127.16,0.00414,0.414
127.18,0.00414,0.414
127.19,0.00414,0.414
127.21,0.00414,0.414
127.23,0.00415,0.415
127.24,0.00415,0.415
127.26,0.00415,0.415
127.28,0.00415,0.415
127.29,0.00415,0.415
127.31,0.00415,0.415
127.33,0.00415,0.415
127.34,0.00415,0.415
127.36,0.00415,0.415
127.37,0.00415,0.415
127.39,0.00415,0.415
127.41,0.00415,0.415
127.42,0.00415,0.415
127.44,0.00415,0.415
127.46,0.00416,0.416
127.47,0.00416,0.416
127.49,0.00416,0.416
127.51,0.00416,0.416
127.52,0.00416,0.416
127.54,0.00416,0.416
127.55,0.00416,0.416
127.57,0.00416,0.416
127.59,0.00416,0.416
127.60,0.00416,0.416
127.62,0.00416,0.416
127.64,0.00416,0.416
127.65,0.00416,0.416
127.67,0.00417,0.417
127.69,0.00417,0.417
127.70,0.00417,0.417
127.72,0.00417,0.417
127.73,0.00417,0.417
127.75,0.00417,0.417
127.77,0.00417,0.417
127.78,0.00417,0.417
127.80,0.00417,0.417
127.82,0.00417,0.417
127.83,0.00417,0.417
127.85,0.00417,0.417
127.87,0.00417,0.417
127.88,0.00418,0.418
127.90,0.00418,0.418
127.91,0.00418,0.418
127.93,0.00418,0.418
127.95,0.00418,0.418
127.96,0.00418,0.418
127.98,0.00418,0.418
128.00,0.00418,0.418
128.01,0.00418,0.418
128.03,0.00418,0.418
128.05,0.00418,0.418
128.06,0.00418,0.418
128.08,0.00418,0.418
128.09,0.00418,0.418
128.11,0.00419,0.419
128.13,0.00419,0.419
128.14,0.00419,0.419
128.16,0.00419,0.419
128.18,0.00419,0.419
128.19,0.00419,0.419
128.21,0.00419,0.419
128.23,0.00419,0.419
128.24,0.00419,0.419
128.26,0.00419,0.419
128.27,0.00419,0.419
128.29,0.00419,0.419
128.31,0.00419,0.419
128.32,0.00420,0.420
128.34,0.00420,0.420
128.36,0.00420,0.420
128.37,0.00420,0.420
128.39,0.00420,0.420
128.41,0.00420,0.420
128.42,0.00420,0.420
128.44,0.00420,0.420
128.45,0.00420,0.420
128.47,0.00420,0.420
128.49,0.00420,0.420
128.50,0.00420,0.420
128.52,0.00420,0.420
128.54,0.00421,0.421
128.55,0.00421,0.421
128.57,0.00421,0.421
128.59,0.00421,0.421
128.60,0.00421,0.421
128.62,0.00421,0.421
128.63,0.00421,0.421
128.65,0.00421,0.421
128.67,0.00421,0.421
128.68,0.00421,0.421
128.70,0.00421,0.421
128.72,0.00421,0.421
128.73,0.00421,0.421
128.75,0.00421,0.421
128.76,0.00422,0.422
128.78,0.00422,0.422
128.80,0.00422,0.422
128.81,0.00422,0.422
128.83,0.00422,0.422
128.85,0.00422,0.422
128.86,0.00422,0.422
128.88,0.00422,0.422
128.90,0.00422,0.422
128.91,0.00422,0.422
128.93,0.00422,0.422
128.94,0.00422,0.422
128.96,0.00422,0.422
128.98,0.00423,0.423
128.99,0.00423,0.423
129.01,0.00423,0.423
129.03,0.00423,0.423
129.04,0.00423,0.423
129.06,0.00423,0.423
129.08,0.00423,0.423
129.09,0.00423,0.423
129.11,0.00423,0.423
129.12,0.00423,0.423
129.14,0.00423,0.423
129.16,0.00423,0.423
129.17,0.00423,0.423
129.19,0.00423,0.423
129.21,0.00424,0.424
129.22,0.00424,0.424
129.24,0.00424,0.424
129.26,0.00424,0.424
129.27,0.00424,0.424
129.29,0.00424,0.424
129.30,0.00424,0.424
129.32,0.00424,0.424
129.34,0.00424,0.424
129.35,0.00424,0.424
129.37,0.00424,0.424
129.39,0.00424,0.424
129.40,0.00424,0.424
129.42,0.00425,0.425
129.43,0.00425,0.425
129.45,0.00425,0.425
129.47,0.00425,0.425
129.48,0.00425,0.425
129.50,0.00425,0.425
129.52,0.00425,0.425
129.53,0.00425,0.425
129.55,0.00425,0.425
129.57,0.00425,0.425
129.58,0.00425,0.425
129.60,0.00425,0.425
129.61,0.00425,0.425
129.63,0.00426,0.426
129.65,0.00426,0.426
129.66,0.00426,0.426
129.68,0.00426,0.426
129.70,0.00426,0.426
129.71,0.00426,0.426
129.73,0.00426,0.426
129.75,0.00426,0.426
129.76,0.00426,0.426
129.78,0.00426,0.426
129.79,0.00426,0.426
129.81,0.00426,0.426
129.83,0.00426,0.426
129.84,0.00426,0.426
129.86,0.00427,0.427
129.88,0.00427,0.427
129.89,0.00427,0.427
129.91,0.00427,0.427
129.92,0.00427,0.427
129.94,0.00427,0.427
129.96,0.00427,0.427
129.97,0.00427,0.427
129.99,0.00427,0.427
130.01,0.00427,0.427
130.02,0.00427,0.427
130.04,0.00427,0.427
130.06,0.00427,0.427
130.07,0.00428,0.428
130.09,0.00428,0.428
130.10,0.00428,0.428
130.12,0.00428,0.428
130.14,0.00428,0.428
130.15,0.00428,0.428
130.17,0.00428,0.428
130.19,0.00428,0.428
130.20,0.00428,0.428
130.22,0.00428,0.428
130.24,0.00428,0.428
130.25,0.00428,0.428
130.27,0.00428,0.428
130.28,0.00429,0.429
130.30,0.00429,0.429
130.32,0.00429,0.429
130.33,0.00429,0.429
130.35,0.00429,0.429
130.37,0.00429,0.429
130.38,0.00429,0.429
130.40,0.00429,0.429
130.41,0.00429,0.429
130.43,0.00429,0.429
130.45,0.00429,0.429
130.46,0.00429,0.429
130.48,0.00429,0.429
130.50,0.00429,0.429
130.51,0.00430,0.430
130.53,0.00430,0.430
130.55,0.00430,0.430
130.56,0.00430,0.430
130.58,0.00430,0.430
130.59,0.00430,0.430
130.61,0.00430,0.430
130.63,0.00430,0.430
130.64,0.00430,0.430
130.66,0.00430,0.430
130.68,0.00430,0.430
130.69,0.00430,0.430
130.71,0.00430,0.430
130.73,0.00431,0.431
130.74,0.00431,0.431
130.76,0.00431,0.431
130.77,0.00431,0.431
130.79,0.00431,0.431
130.81,0.00431,0.431
130.82,0.00431,0.431
130.84,0.00431,0.431
130.86,0.00431,0.431
130.87,0.00431,0.431
130.89,0.00431,0.431
130.90,0.00431,0.431
130.92,0.00431,0.431
130.94,0.00432,0.432
130.95,0.00432,0.432
130.97,0.00432,0.432
130.99,0.00432,0.432
131.00,0.00432,0.432
131.02,0.00432,0.432
131.04,0.00432,0.432
131.05,0.00432,0.432
131.07,0.00432,0.432
131.08,0.00432,0.432
131.10,0.00432,0.432
131.12,0.00432,0.432
131.13,0.00432,0.432
131.15,0.00432,0.432
131.17,0.00433,0.433
131.18,0.00433,0.433
131.20,0.00433,0.433
131.21,0.00433,0.433
131.23,0.00433,0.433
131.25,0.00433,0.433
131.26,0.00433,0.433
131.28,0.00433,0.433
131.30,0.00433,0.433
131.31,0.00433,0.433
131.33,0.00433,0.433
131.35,0.00433,0.433
131.36,0.00433,0.433
131.38,0.00434,0.434
131.39,0.00434,0.434
131.41,0.00434,0.434
131.43,0.00434,0.434
131.44,0.00434,0.434
131.46,0.00434,0.434
131.48,0.00434,0.434
131.49,0.00434,0.434
131.51,0.00434,0.434
131.53,0.00434,0.434
131.54,0.00434,0.434
131.56,0.00434,0.434
131.57,0.00434,0.434
131.59,0.00435,0.435
131.61,0.00435,0.435
131.62,0.00435,0.435
131.64,0.00435,0.435
131.66,0.00435,0.435
131.67,0.00435,0.435
131.69,0.00435,0.435
131.70,0.00435,0.435
131.72,0.00435,0.435
131.74,0.00435,0.435
131.75,0.00435,0.435
131.77,0.00435,0.435
131.79,0.00435,0.435
131.80,0.00435,0.435
131.82,0.00436,0.436
131.84,0.00436,0.436
131.85,0.00436,0.436
131.87,0.00436,0.436
131.88,0.00436,0.436
131.90,0.00436,0.436
131.92,0.00436,0.436
131.93,0.00436,0.436
131.95,0.00436,0.436
131.97,0.00436,0.436
131.98,0.00436,0.436
132.00,0.00436,0.436
132.01,0.00436,0.436
132.03,0.00437,0.437
132.05,0.00437,0.437
132.06,0.00437,0.437
132.08,0.00437,0.437
132.10,0.00437,0.437
132.11,0.00437,0.437
132.13,0.00437,0.437
132.15,0.00437,0.437
132.16,0.00437,0.437
132.18,0.00437,0.437
132.19,0.00437,0.437
132.21,0.00437,0.437
132.23,0.00437,0.437
132.24,0.00438,0.438
132.26,0.00438,0.438
132.28,0.00438,0.438
132.29,0.00438,0.438
132.31,0.00438,0.438
132.32,0.00438,0.438
132.34,0.00438,0.438
132.36,0.00438,0.438
132.37,0.00438,0.438
132.39,0.00438,0.438
132.41,0.00438,0.438
132.42,0.00438,0.438
132.44,0.00438,0.438
132.46,0.00438,0.438
132.47,0.00439,0.439
132.49,0.00439,0.439
132.50,0.00439,0.439
132.52,0.00439,0.439
132.54,0.00439,0.439
132.55,0.00439,0.439
132.57,0.00439,0.439
132.59,0.00439,0.439
132.60,0.00439,0.439
132.62,0.00439,0.439
132.63,0.00439,0.439
132.65,0.00439,0.439
132.67,0.00439,0.439
132.68,0.00440,0.440
132.70,0.00440,0.440
132.72,0.00440,0.440
132.73,0.00440,0.440
132.75,0.00440,0.440
132.77,0.00440,0.440
132.78,0.00440,0.440
132.80,0.00440,0.440
132.81,0.00440,0.440
132.83,0.00440,0.440
132.85,0.00440,0.440
132.86,0.00440,0.440
132.88,0.00440,0.440
132.90,0.00441,0.441
132.91,0.00441,0.441
132.93,0.00441,0.441
132.94,0.00441,0.441
132.96,0.00441,0.441
132.98,0.00441,0.441
132.99,0.00441,0.441
133.01,0.00441,0.441
133.03,0.00441,0.441
133.04,0.00441,0.441
133.06,0.00441,0.441
133.08,0.00441,0.441
133.09,0.00441,0.441
133.11,0.00441,0.441
133.12,0.00442,0.442
133.14,0.00442,0.442
133.16,0.00442,0.442
133.17,0.00442,0.442
133.19,0.00442,0.442
133.21,0.00442,0.442
133.22,0.00442,0.442
133.24,0.00442,0.442
133.25,0.00442,0.442
133.27,0.00442,0.442
133.29,0.00442,0.442
133.30,0.00442,0.442
133.32,0.00442,0.442
133.34,0.00443,0.443
133.35,0.00443,0.443
133.37,0.00443,0.443
133.38,0.00443,0.443
133.40,0.00443,0.443
133.42,0.00443,0.443
133.43,0.00443,0.443
133.45,0.00443,0.443
133.47,0.00443,0.443
133.48,0.00443,0.443
133.50,0.00443,0.443
133.52,0.00443,0.443
133.53,0.00443,0.443
133.55,0.00444,0.444
133.56,0.00444,0.444
133.58,0.00444,0.444
133.60,0.00444,0.444
133.61,0.00444,0.444
133.63,0.00444,0.444
133.65,0.00444,0.444
133.66,0.00444,0.444
133.68,0.00444,0.444
133.69,0.00444,0.444
133.71,0.00444,0.444
133.73,0.00444,0.444
133.74,0.00444,0.444
133.76,0.00444,0.444
133.78,0.00445,0.445
133.79,0.00445,0.445
133.81,0.00445,0.445
133.83,0.00445,0.445
133.84,0.00445,0.445
133.86,0.00445,0.445
133.87,0.00445,0.445
133.89,0.00445,0.445
133.91,0.00445,0.445
133.92,0.00445,0.445
133.94,0.00445,0.445
133.96,0.00445,0.445
133.97,0.00445,0.445
133.99,0.00446,0.446
134.00,0.00446,0.446
134.02,0.00446,0.446
134.04,0.00446,0.446
134.05,0.00446,0.446
134.07,0.00446,0.446
134.09,0.00446,0.446
134.10,0.00446,0.446
134.12,0.00446,0.446
134.14,0.00446,0.446
134.15,0.00446,0.446
134.17,0.00446,0.446
134.18,0.00446,0.446
134.20,0.00447,0.447
134.22,0.00447,0.447
134.23,0.00447,0.447
134.25,0.00447,0.447
134.27,0.00447,0.447
134.28,0.00447,0.447
134.30,0.00447,0.447
134.31,0.00447,0.447
134.33,0.00447,0.447
134.35,0.00447,0.447
134.36,0.00447,0.447
134.38,0.00447,0.447
134.40,0.00447,0.447
134.41,0.00447,0.447
134.43,0.00448,0.448
134.45,0.00448,0.448
134.46,0.00448,0.448
134.48,0.00448,0.448
134.49,0.00448,0.448
134.51,0.00448,0.448
134.53,0.00448,0.448
134.54,0.00448,0.448
134.56,0.00448,0.448
134.58,0.00448,0.448
134.59,0.00448,0.448
134.61,0.00448,0.448
134.62,0.00448,0.448
134.64,0.00449,0.449
134.66,0.00449,0.449
134.67,0.00449,0.449
134.69,0.00449,0.449
134.71,0.00449,0.449
134.72,0.00449,0.449
134.74,0.00449,0.449
134.75,0.00449,0.449
134.77,0.00449,0.449
134.79,0.00449,0.449
134.80,0.00449,0.449
134.82,0.00449,0.449
134.84,0.00449,0.449
134.85,0.00450,0.450
134.87,0.00450,0.450
134.89,0.00450,0.450
134.90,0.00450,0.450
134.92,0.00450,0.450
134.93,0.00450,0.450
134.95,0.00450,0.450
134.97,0.00450,0.450
134.98,0.00450,0.450
135.00,0.00450,0.450
135.02,0.00450,0.450
135.03,0.00450,0.450
135.05,0.00450,0.450
135.06,0.00450,0.450
135.08,0.00451,0.451
135.10,0.00451,0.451
135.11,0.00451,0.451
135.13,0.00451,0.451
135.15,0.00451,0.451
135.16,0.00451,0.451
135.18,0.00451,0.451
135.20,0.00451,0.451
135.21,0.00451,0.451
135.23,0.00451,0.451
135.24,0.00451,0.451
135.26,0.00451,0.451
