time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m,outflow_south_cms,outflow_south_cfs,outflow_total_cms,outflow_total_cfs
18.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.666666666666668,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.666666666666668,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.666666666666668,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.666666666666668,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.333333333333332,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.333333333333332,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.333333333333332,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
