date,prcp_mm
2024-03-15,0.0
2024-03-16,0.0
2024-03-17,0.0
2024-03-18,0.07619999999999999
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,0.0
2024-03-22,24.003
2024-03-23,0.0508
2024-03-24,0.8382000000000001
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.30479999999999996
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,16.256
2024-04-04,7.3914
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,9.702800000000002
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,3.5814
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0254
2024-04-28,0.0508
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,1.016
2024-05-05,0.0
2024-05-06,0.0254
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,12.446
2024-05-12,0.0254
2024-05-13,4.3688
2024-05-14,6.9088
2024-05-15,3.3781999999999996
2024-05-16,0.0
2024-05-17,7.8994
2024-05-18,1.8542
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,0.0
2024-05-25,1.5493999999999999
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,6.6548
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,21.3614
2024-06-07,1.27
2024-06-08,0.0
2024-06-09,0.0508
2024-06-10,0.0
2024-06-11,18.669
2024-06-12,1.9304000000000001
2024-06-13,0.7873999999999999
2024-06-14,0.0508
2024-06-15,0.0254
2024-06-16,0.0
2024-06-17,1.524
2024-06-18,0.15239999999999998
2024-06-19,23.4188
2024-06-20,0.4064
2024-06-21,3.6576000000000004
2024-06-22,0.0254
2024-06-23,7.924799999999999
2024-06-24,0.0
2024-06-25,33.019999999999996
2024-06-26,15.265399999999998
2024-06-27,0.5588
2024-06-28,9.1694
2024-06-29,22.098
2024-06-30,2.0574
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,4.851400000000001
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,43.18
2024-07-09,4.6736
2024-07-10,0.0
2024-07-11,0.8128
2024-07-12,0.0
2024-07-13,0.5334
2024-07-14,7.1373999999999995
2024-07-15,9.194799999999999
2024-07-16,4.0893999999999995
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0254
2024-07-25,1.778
2024-07-26,0.0254
2024-07-27,6.654799999999999
2024-07-28,34.3154
2024-07-29,2.794
2024-07-30,0.0254
2024-07-31,2.5654
2024-08-01,0.3302
2024-08-02,1.3208
2024-08-03,0.15239999999999998
2024-08-04,11.049
2024-08-05,16.4084
2024-08-06,12.5222
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,1.8796000000000002
2024-08-10,1.8542
2024-08-11,0.35559999999999997
2024-08-12,11.048999999999998
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0508
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.07619999999999999
2024-08-21,22.6568
2024-08-22,14.5034
2024-08-23,0.0
2024-08-24,72.898
2024-08-25,0.0508
2024-08-26,8.9154
2024-08-27,0.0
2024-08-28,0.127
2024-08-29,13.741399999999999
2024-08-30,0.0254
2024-08-31,0.0254
2024-09-01,0.0
2024-09-02,2.54
2024-09-03,0.0
2024-09-04,2.794
2024-09-05,0.0508
2024-09-06,0.0508
2024-09-07,0.0254
2024-09-08,0.0
2024-09-09,18.542
2024-09-10,0.0
2024-09-11,0.508
2024-09-12,1.8287999999999998
2024-09-13,0.0254
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,0.0254
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.0
2024-09-21,0.0
2024-09-22,0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,0.5334
2024-09-27,2.3368
2024-09-28,0.0
2024-09-29,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-02,0.0
2024-10-03,0.07619999999999999
2024-10-04,0.0
2024-10-05,0.0
2024-10-06,0.7619999999999999
2024-10-07,0.0254
2024-10-08,0.0
2024-10-09,68.60539999999999
2024-10-10,28.219399999999997
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.2794
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.0
2024-10-25,0.0
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,0.0254
2024-10-30,0.0254
2024-10-31,0.0
2024-11-01,0.2794
2024-11-02,0.0508
2024-11-03,0.0
2024-11-04,0.6096
2024-11-05,0.07619999999999999
2024-11-06,3.1496
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.1016
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,1.0414
2024-11-30,0.0254
2024-12-01,0.0
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0254
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,0.5334
2024-12-12,0.0
2024-12-13,0.0
2024-12-14,0.0
2024-12-15,0.0
2024-12-16,2.3621999999999996
2024-12-17,8.128
2024-12-18,0.0254
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0254
2024-12-27,0.0254
2024-12-28,0.0254
2024-12-29,0.7873999999999999
2024-12-30,0.0
2024-12-31,7.6453999999999995
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0254
2025-01-07,0.0254
2025-01-08,0.0
2025-01-09,0.0
2025-01-10,0.0
2025-01-11,0.5588
2025-01-12,0.0
2025-01-13,0.0
2025-01-14,0.15239999999999998
2025-01-15,0.0
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,0.508
2025-01-19,10.1854
2025-01-20,0.0
2025-01-21,6.095999999999999
2025-01-22,7.9248
2025-01-23,0.0
2025-01-24,0.07619999999999999
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.07619999999999999
2025-02-03,0.0
2025-02-04,0.0
2025-02-05,0.0
2025-02-06,0.0
2025-02-07,0.0
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,0.0
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,0.2794
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,0.0254
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,5.3594
2025-02-25,1.0413999999999999
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,0.0
2025-03-05,2.6161999999999996
2025-03-06,0.0
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,0.0508
2025-03-10,1.6001999999999998
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.2794
2025-03-17,0.1016
2025-03-18,0.0
2025-03-19,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.0254
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,15.8242
2025-03-31,0.0508
2025-04-01,0.0
2025-04-02,6.8580000000000005
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.0254
2025-04-08,1.524
2025-04-09,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-12,0.3302
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,0.0
2025-04-29,0.0254
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,22.8854
2025-05-05,0.0254
2025-05-06,5.1562
2025-05-07,0.0
2025-05-08,44.526199999999996
2025-05-09,4.3434
2025-05-10,19.8374
2025-05-11,6.4008
2025-05-12,94.15779999999998
2025-05-13,0.0254
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,0.0
2025-05-20,0.0254
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.1016
2025-05-25,4.876799999999999
2025-05-26,7.4168
2025-05-27,42.697399999999995
2025-05-28,13.487400000000001
2025-05-29,2.54
2025-05-30,37.592
2025-05-31,24.9428
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.9144
2025-06-04,15.874999999999996
2025-06-05,0.0254
2025-06-06,0.8381999999999998
2025-06-07,0.0508
2025-06-08,0.508
2025-06-09,0.0
2025-06-10,0.0254
2025-06-11,3.3528000000000002
2025-06-12,0.0254
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,27.4574
2025-06-18,0.3302
2025-06-19,0.07619999999999999
2025-06-20,0.8127999999999999
2025-06-21,0.0
2025-06-22,8.4582
2025-06-23,0.508
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,0.0254
2025-06-27,41.935399999999994
2025-06-28,2.0574
2025-06-29,16.509999999999998
2025-06-30,0.254
2025-07-01,3.0733999999999995
2025-07-02,2.54
2025-07-03,62.66180000000001
2025-07-04,9.7028
2025-07-05,1.3969999999999998
2025-07-06,0.2794
2025-07-07,0.2794
2025-07-08,0.0254
2025-07-09,14.503399999999997
2025-07-10,0.0254
2025-07-11,0.0
2025-07-12,0.0254
2025-07-13,0.2794
2025-07-14,9.448799999999999
2025-07-15,14.5796
2025-07-16,24.714199999999998
2025-07-17,0.3048
2025-07-18,0.0508
2025-07-19,0.0
2025-07-20,15.544799999999997
2025-07-21,0.0
2025-07-22,0.5588
2025-07-23,12.268199999999998
2025-07-24,3.3019999999999996
2025-07-25,0.0508
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,34.797999999999995
2025-07-31,31.5722
2025-08-01,16.256
2025-08-02,1.27
2025-08-03,1.778
2025-08-04,7.6453999999999995
2025-08-05,8.9154
2025-08-06,3.8608
2025-08-07,1.0413999999999999
2025-08-08,1.3207999999999998
2025-08-09,2.9717999999999996
2025-08-10,0.3556
2025-08-11,0.07619999999999999
2025-08-12,1.0414
2025-08-13,0.0
2025-08-14,6.4262
2025-08-15,4.1148
2025-08-16,0.0
2025-08-17,12.7
2025-08-18,18.287999999999997
2025-08-19,3.5814000000000004
2025-08-20,9.906
2025-08-21,17.78
2025-08-22,16.3068
2025-08-23,15.849599999999999
2025-08-24,0.35559999999999997
2025-08-25,0.07619999999999999
2025-08-26,0.3048
2025-08-27,26.162
2025-08-28,4.3688
2025-08-29,10.9728
2025-08-30,0.0
2025-08-31,3.1495999999999995
2025-09-01,0.2286
2025-09-02,0.0
2025-09-03,0.0254
2025-09-04,0.0
2025-09-05,0.0
2025-09-06,30.733999999999998
2025-09-07,12.750799999999998
2025-09-08,57.734199999999994
2025-09-09,56.2102
2025-09-10,1.651
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.0
2025-09-16,0.0254
2025-09-17,2.6161999999999996
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,0.07619999999999999
2025-09-25,0.0
2025-09-26,0.0
2025-09-27,0.0508
2025-09-28,1.8542
2025-09-29,0.1016
2025-09-30,0.07619999999999999
2025-10-01,0.0
2025-10-02,6.603999999999999
2025-10-03,4.4704
2025-10-04,29.057599999999997
2025-10-05,6.6548
2025-10-06,17.907
2025-10-07,1.3461999999999998
2025-10-08,0.0
2025-10-09,3.9370000000000003
2025-10-10,5.664199999999999
2025-10-11,0.15239999999999998
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.30479999999999996
2025-10-16,0.0
2025-10-17,0.0508
2025-10-18,0.0
2025-10-19,0.508
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,0.0
2025-10-23,0.0
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,2.8702
2025-10-27,36.855399999999996
2025-10-28,0.0
2025-10-29,0.0
2025-10-30,0.2794
2025-10-31,0.0
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,1.5747999999999998
2025-11-10,0.254
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,0.0
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,0.5842
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,0.0
2025-12-06,2.2859999999999996
2025-12-07,14.0462
2025-12-08,62.6872
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,0.0
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,0.0
2025-12-17,0.0254
2025-12-18,0.3048
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0508
2025-12-23,0.0254
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,0.0
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,0.0
2026-01-06,0.0
2026-01-07,0.0
2026-01-08,0.0
2026-01-09,0.0
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,0.0
2026-01-13,0.0
2026-01-14,0.0254
2026-01-15,13.5636
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,0.0508
2026-01-19,0.0
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,0.0
2026-01-23,0.0
2026-01-24,0.0
2026-01-25,0.0
2026-01-26,0.0508
2026-01-27,0.0
2026-01-28,0.0
2026-01-29,0.0
2026-01-30,0.0
2026-01-31,0.0508
2026-02-01,0.0
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,0.0
2026-02-05,1.4477999999999998
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,0.0
2026-02-09,0.0
2026-02-10,0.0
2026-02-11,0.0508
2026-02-12,0.0254
2026-02-13,0.0254
2026-02-14,0.0
2026-02-15,0.0
2026-02-16,10.210799999999999
2026-02-17,0.0
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,0.0
2026-02-22,0.2794
2026-02-23,0.0
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,0.3048
2026-02-28,3.4544
2026-03-01,0.0
2026-03-02,0.0
2026-03-03,3.8608000000000002
2026-03-04,0.0
2026-03-05,0.0
2026-03-06,0.0
2026-03-07,0.0508
2026-03-08,0.0508
2026-03-09,0.0254
2026-03-10,0.0
2026-03-11,0.0
2026-03-12,0.1016
2026-03-13,0.0254
2026-03-14,1.3208000000000002
2026-03-15,5.613399999999999
2026-03-16,10.2362
2026-03-17,0.508
2026-03-18,0.0
2026-03-19,0.0
2026-03-20,0.0
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.07619999999999999
2026-03-26,0.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,8.4836
2026-03-30,1.0922
2026-03-31,0.0
2026-04-01,0.7874
2026-04-02,6.908799999999999
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,18.415
2026-04-07,11.557
2026-04-08,0.9905999999999999
2026-04-09,1.4224
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,0.0
2026-04-19,0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-25,9.652
2026-04-26,1.27
2026-04-27,0.2794
2026-04-28,0.0508
2026-04-29,0.0
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,3.0988
2026-05-03,0.8382
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,1.0413999999999999
2026-05-10,0.0254
2026-05-11,0.0508
2026-05-12,14.833599999999999
2026-05-13,0.0508
2026-05-14,0.254
2026-05-15,0.0
2026-05-16,0.7873999999999999
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,14.7574
2026-05-25,0.0
2026-05-26,0.5842
2026-05-27,0.1016
2026-05-28,15.5702
2026-05-29,0.3302
2026-05-30,1.1938
2026-05-31,7.7978
2026-06-01,2.5907999999999998
2026-06-02,0.30479999999999996
2026-06-03,0.07619999999999999
2026-06-04,0.0
2026-06-05,0.0
2026-06-06,0.0
2026-06-07,0.0
2026-06-08,0.0
2026-06-09,0.0
2026-06-10,0.0508
2026-06-11,0.0
2026-06-12,1.3208
2026-06-13,0.0
2026-06-14,1.0413999999999999
2026-06-15,0.0
2026-06-16,6.8834
2026-06-17,0.0
2026-06-18,0.0
2026-06-19,0.0
2026-06-20,0.0
2026-06-21,0.0
