time_min,rain_mm_hr,Pe_mm_hr,infilt_mm_hr,flooded_ha,mean_depth_m,lake_rise_m
0.0,0.0,0.0,76.0,0.0,0.0,0.0
1440.0,0.0,0.0,25.0,0.0,0.0,0.0
2880.0,0.0,0.0,25.0,0.0,0.0,0.0
4320.0,0.0,0.0,25.0,0.0,0.0,0.0
5760.0,0.0,0.0,25.0,0.0,0.0,0.0
7200.0,0.0,0.0,25.0,0.0,0.0,0.0
8640.0,0.05,0.0,25.0,0.0,0.0,0.0
10080.0,0.0,0.0,25.0,0.0,0.0,0.0
