time_min,cumulative_depth_mm,incremental_depth_mm
0.0,0.0,0.0
30.0,2.4976666666666665,2.4976666666666665
60.0,4.995333333333333,2.4976666666666665
90.0,7.493,2.4976666666666674
120.0,9.990666666666666,2.4976666666666656
150.0,12.738100000000003,2.747433333333337
180.0,16.4846,3.7464999999999975
210.0,20.2311,3.746500000000001
240.0,23.9776,3.7464999999999975
270.0,27.724100000000004,3.7465000000000046
300.0,32.46966666666667,4.745566666666665
330.0,38.71383333333333,6.244166666666665
360.0,44.95800000000001,6.244166666666679
390.0,51.20216666666667,6.244166666666658
420.0,57.44633333333335,6.244166666666679
450.0,65.56375000000001,8.117416666666664
480.0,74.92999999999999,9.36624999999998
510.0,84.29625000000001,9.366250000000022
540.0,93.6625,9.36624999999998
570.0,103.02874999999997,9.36624999999998
600.0,118.88893333333334,15.860183333333367
630.0,136.3726,17.483666666666664
660.0,153.85626666666664,17.483666666666636
690.0,171.33993333333333,17.483666666666693
720.0,188.82360000000003,17.483666666666693
750.0,198.18985000000006,9.366250000000036
780.0,207.55610000000001,9.366249999999951
810.0,216.92235000000002,9.366250000000008
840.0,226.28860000000006,9.366250000000036
870.0,234.90555000000003,8.616949999999974
900.0,240.52530000000002,5.619749999999982
930.0,246.14505000000003,5.6197500000000105
960.0,251.7648,5.619749999999982
990.0,257.38455000000005,5.619750000000039
1020.0,262.255,4.870449999999948
1050.0,266.0015,3.746500000000026
1080.0,269.74800000000005,3.746500000000026
1110.0,273.4945000000001,3.746500000000026
1140.0,277.24100000000004,3.746499999999969
1170.0,280.23820000000006,2.9972000000000207
1200.0,282.7358666666667,2.497666666666646
1230.0,285.23353333333336,2.497666666666646
1260.0,287.7312,2.497666666666646
1290.0,290.22886666666665,2.497666666666646
1320.0,292.22700000000003,1.998133333333385
1350.0,294.10025,1.8732499999999845
1380.0,295.97350000000006,1.8732500000000414
1410.0,297.84675000000004,1.8732499999999845
1440.0,299.72,1.8732499999999845
