time_s,level_rise_m,level_rise_cm
55.19,0.00212,0.212
55.23,0.00212,0.212
55.28,0.00213,0.213
55.32,0.00213,0.213
55.37,0.00213,0.213
55.41,0.00213,0.213
55.46,0.00214,0.214
55.50,0.00214,0.214
55.55,0.00214,0.214
55.59,0.00215,0.215
55.64,0.00215,0.215
55.68,0.00215,0.215
55.73,0.00216,0.216
55.77,0.00216,0.216
55.82,0.00216,0.216
55.86,0.00217,0.217
55.90,0.00217,0.217
55.95,0.00217,0.217
55.99,0.00217,0.217
56.04,0.00218,0.218
56.08,0.00218,0.218
56.12,0.00218,0.218
56.17,0.00219,0.219
56.21,0.00219,0.219
56.25,0.00219,0.219
56.30,0.00220,0.220
56.34,0.00220,0.220
56.38,0.00220,0.220
56.43,0.00220,0.220
56.47,0.00221,0.221
56.51,0.00221,0.221
56.56,0.00221,0.221
56.60,0.00222,0.222
56.64,0.00222,0.222
56.69,0.00222,0.222
56.73,0.00222,0.222
56.77,0.00223,0.223
56.82,0.00223,0.223
56.86,0.00223,0.223
56.90,0.00224,0.224
56.94,0.00224,0.224
56.99,0.00224,0.224
57.03,0.00225,0.225
57.07,0.00225,0.225
57.12,0.00225,0.225
57.16,0.00225,0.225
57.20,0.00226,0.226
57.24,0.00226,0.226
57.29,0.00226,0.226
57.33,0.00227,0.227
57.37,0.00227,0.227
57.41,0.00227,0.227
57.46,0.00227,0.227
57.50,0.00228,0.228
57.54,0.00228,0.228
57.58,0.00228,0.228
57.62,0.00229,0.229
57.67,0.00229,0.229
57.71,0.00229,0.229
57.75,0.00230,0.230
57.79,0.00230,0.230
57.83,0.00230,0.230
57.88,0.00230,0.230
57.92,0.00231,0.231
57.96,0.00231,0.231
58.00,0.00231,0.231
58.04,0.00232,0.232
58.09,0.00232,0.232
58.13,0.00232,0.232
58.17,0.00232,0.232
58.21,0.00233,0.233
58.25,0.00233,0.233
58.30,0.00233,0.233
58.34,0.00234,0.234
58.38,0.00234,0.234
58.42,0.00234,0.234
58.46,0.00235,0.235
58.50,0.00235,0.235
58.55,0.00235,0.235
58.59,0.00235,0.235
58.63,0.00236,0.236
58.67,0.00236,0.236
58.71,0.00236,0.236
58.75,0.00237,0.237
58.80,0.00237,0.237
58.84,0.00237,0.237
58.88,0.00237,0.237
58.92,0.00238,0.238
58.96,0.00238,0.238
59.00,0.00238,0.238
59.04,0.00239,0.239
59.09,0.00239,0.239
59.13,0.00239,0.239
59.17,0.00239,0.239
59.21,0.00240,0.240
59.25,0.00240,0.240
59.29,0.00240,0.240
59.33,0.00241,0.241
59.37,0.00241,0.241
59.42,0.00241,0.241
59.46,0.00242,0.242
59.50,0.00242,0.242
59.54,0.00242,0.242
59.58,0.00242,0.242
59.62,0.00243,0.243
59.66,0.00243,0.243
59.70,0.00243,0.243
59.75,0.00244,0.244
59.79,0.00244,0.244
59.83,0.00244,0.244
59.87,0.00244,0.244
59.91,0.00245,0.245
59.95,0.00245,0.245
59.99,0.00245,0.245
60.03,0.00246,0.246
60.07,0.00246,0.246
60.11,0.00246,0.246
60.15,0.00246,0.246
60.20,0.00247,0.247
60.24,0.00247,0.247
60.28,0.00247,0.247
60.32,0.00248,0.248
60.36,0.00248,0.248
60.40,0.00248,0.248
60.44,0.00248,0.248
60.48,0.00249,0.249
60.52,0.00249,0.249
60.56,0.00249,0.249
60.60,0.00250,0.250
60.64,0.00250,0.250
60.68,0.00250,0.250
60.72,0.00251,0.251
60.77,0.00251,0.251
60.81,0.00251,0.251
60.85,0.00251,0.251
60.89,0.00252,0.252
60.93,0.00252,0.252
60.97,0.00252,0.252
61.01,0.00253,0.253
61.05,0.00253,0.253
61.09,0.00253,0.253
61.13,0.00253,0.253
61.17,0.00254,0.254
61.21,0.00254,0.254
61.25,0.00254,0.254
61.29,0.00255,0.255
61.33,0.00255,0.255
61.37,0.00255,0.255
61.41,0.00255,0.255
61.45,0.00256,0.256
61.49,0.00256,0.256
61.53,0.00256,0.256
61.57,0.00257,0.257
61.61,0.00257,0.257
61.65,0.00257,0.257
61.69,0.00257,0.257
