time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m
67.66666666666667,0.1195211111111111,0.0,0.0,0.0,0.0
68.0,0.1236133333333333,0.0,0.0,0.0,0.0
68.33333333333333,0.12770555555555554,0.0,0.0,0.0,0.0
68.66666666666666,0.13179777777777776,0.0,0.0,0.0,0.0
69.0,0.13589,0.0,0.0,0.0,0.0
69.33333333333333,0.13998222222222223,0.0,0.0,0.0,0.0
69.66666666666667,0.14407444444444445,0.0,0.0,0.0,0.0
70.0,0.14816666666666667,0.0,0.0,0.0,0.0
70.33333333333334,0.1522588888888889,0.0,0.0,0.0,0.0
70.66666666666667,0.1563511111111111,0.0,0.0,0.0,0.0
71.0,0.16044333333333333,0.0,0.0,0.0,0.0
71.33333333333333,0.16453555555555555,0.0,0.0,0.0,0.0
71.66666666666667,0.1686277777777778,0.0,0.0,0.0,0.0
72.0,0.17271999999999998,0.0,0.0,0.0,0.0
72.33333333333333,0.17681222222222223,0.0,0.0,0.0,0.0
72.66666666666666,0.18090444444444445,0.0,0.0,0.0,0.0
73.0,0.18499666666666667,0.0,0.0,0.0,0.0
73.33333333333334,0.18908888888888886,0.0,0.0,0.0,0.0
73.66666666666667,0.19318111111111108,0.0,0.0,0.0,0.0
74.0,0.19727333333333333,0.0,0.0,0.0,0.0
74.33333333333334,0.20136555555555555,0.0,0.0,0.0,0.0
74.66666666666667,0.20545777777777777,0.0,0.0,0.0,0.0
75.0,0.20955,0.0,0.0,0.0,0.0
75.33333333333333,0.2136422222222222,0.0,0.0,0.0,0.0
75.66666666666666,0.21773444444444442,0.0,0.0,0.0,0.0
76.0,0.22182666666666664,0.0,0.0,0.0,0.0
76.33333333333333,0.22591888888888884,0.0,0.0,0.0,0.0
76.66666666666666,0.2300111111111111,0.0,0.0,0.0,0.0
77.0,0.2341033333333333,0.0,0.0,0.0,0.0
77.33333333333334,0.23819555555555552,0.0,0.0,0.0,0.0
77.66666666666667,0.2422877777777777,0.0,0.0,0.0,0.0
78.0,0.24638,0.0,0.0,0.0,0.0
78.33333333333333,0.2504722222222222,0.0,0.0,0.0,0.0
78.66666666666667,0.2545644444444444,0.0,0.0,0.0,0.0
79.0,0.25865666666666665,0.0,0.0,0.0,0.0
79.33333333333333,0.26274888888888887,0.0,0.0,0.0,0.0
79.66666666666666,0.2668411111111111,0.0,0.0,0.0,0.0
80.0,0.27093333333333325,0.0,0.0,0.0,0.0
80.33333333333333,0.27502555555555547,0.0,0.0,0.0,0.0
80.66666666666667,0.27911777777777774,0.0,0.0,0.0,0.0
81.0,0.28320999999999996,0.0,0.0,0.0,0.0
81.33333333333334,0.2873022222222222,0.0,0.0,0.0,0.0
81.66666666666667,0.2913944444444444,0.0,0.0,0.0,0.0
82.0,0.2954866666666666,0.0,0.0,0.0,0.0
82.33333333333333,0.2995788888888889,0.0,0.0,0.0,0.0
82.66666666666667,0.30367111111111106,0.0,0.0,0.0,0.0
83.0,0.3077633333333333,0.0,0.0,0.0,0.0
83.33333333333333,0.31185555555555555,0.0,0.0,0.0,0.0
83.66666666666666,0.31594777777777777,0.0,0.0,0.0,0.0
84.0,0.32003999999999994,0.0,0.0,0.0,0.0
84.33333333333333,0.3241322222222222,0.0,0.0,0.0,0.0
84.66666666666667,0.32822444444444443,0.0,0.0,0.0,0.0
85.0,0.33231666666666665,0.0,0.0,0.0,0.0
85.33333333333334,0.3364088888888888,0.0,0.0,0.0,0.0
85.66666666666667,0.34050111111111103,0.0,0.0,0.0,0.0
86.0,0.3445933333333333,0.0,0.0,0.0,0.0
86.33333333333333,0.34868555555555547,0.0,0.0,0.0,0.0
86.66666666666667,0.3527777777777777,0.0,0.0,0.0,0.0
87.0,0.35686999999999997,0.0,0.0,0.0,0.0
87.33333333333333,0.3609622222222222,0.0,0.0,0.0,0.0
87.66666666666666,0.36505444444444435,0.0,0.0,0.0,0.0
88.0,0.3691466666666666,0.0,0.0,0.0,0.0
88.33333333333334,0.37323888888888884,0.0,0.0,0.0,0.0
88.66666666666667,0.3773311111111111,0.0,0.0,0.0,0.0
89.0,0.3814233333333333,0.0,0.0,0.0,0.0
89.33333333333334,0.3855155555555555,0.0,0.0,0.0,0.0
89.66666666666667,0.3896077777777778,0.0,0.0,0.0,0.0
90.0,0.3937,0.0,0.0,0.0,0.0
90.33333333333333,0.3977922222222221,0.0,0.0,0.0,0.0
90.66666666666666,0.4018844444444444,0.0,0.0,0.0,0.0
91.0,0.4059766666666666,0.0,0.0,0.0,0.0
91.33333333333333,0.41006888888888887,0.0,0.0,0.0,0.0
91.66666666666666,0.41416111111111104,0.0,0.0,0.0,0.0
92.0,0.41825333333333325,0.0,0.0,0.0,0.0
92.33333333333334,0.42234555555555553,0.0,0.0,0.0,0.0
92.66666666666667,0.42643777777777775,0.0,0.0,0.0,0.0
93.0,0.43052999999999997,0.0,0.0,0.0,0.0
93.33333333333333,0.43462222222222224,0.0,0.0,0.0,0.0
93.66666666666667,0.4387144444444444,0.0,0.0,0.0,0.0
94.0,0.4428066666666667,0.0,0.0,0.0,0.0
94.33333333333333,0.4468988888888889,0.0,0.0,0.0,0.0
94.66666666666666,0.45099111111111106,0.0,0.0,0.0,0.0
95.0,0.4550833333333333,0.0,0.0,0.0,0.0
95.33333333333333,0.4591755555555555,0.0,0.0,0.0,0.0
95.66666666666667,0.46326777777777767,0.0,0.0,0.0,0.0
96.0,0.46735999999999994,0.0,0.0,0.0,0.0
96.33333333333334,0.4714522222222222,0.0,0.0,0.0,0.0
96.66666666666667,0.4755444444444444,0.0,0.0,0.0,0.0
97.0,0.4796366666666666,0.0,0.0,0.0,0.0
97.33333333333333,0.4837288888888889,0.0,0.0,0.0,0.0
97.66666666666667,0.48782111111111104,0.0,0.0,0.0,0.0
98.0,0.4919133333333332,0.0,0.0,0.0,0.0
98.33333333333333,0.49600555555555553,0.0,0.0,0.0,0.0
98.66666666666666,0.5000977777777776,0.0,0.0,0.0,0.0
99.0,0.5041899999999999,0.0,0.0,0.0,0.0
99.33333333333333,0.5082822222222222,0.0,0.0,0.0,0.0
99.66666666666667,0.5123744444444444,0.0,0.0,0.0,0.0
100.0,0.5164666666666665,0.0,0.0,0.0,0.0
100.33333333333334,0.5205588888888889,0.0,0.0,0.0,0.0
100.66666666666667,0.524651111111111,0.0,0.0,0.0,0.0
101.0,0.5287433333333333,0.0,0.0,0.0,0.0
101.33333333333333,0.5328355555555555,0.0,0.0,0.0,0.0
101.66666666666667,0.5369277777777777,0.0,0.0,0.0,0.0
102.0,0.54102,0.0,0.0,0.0,0.0
102.33333333333333,0.5451122222222222,0.0,0.0,0.0,0.0
102.66666666666666,0.5492044444444444,0.0,0.0,0.0,0.0
103.0,0.5532966666666667,0.0,0.0,0.0,0.0
103.33333333333334,0.5573888888888888,0.0,0.0,0.0,0.0
103.66666666666667,0.5614811111111111,0.0,0.0,0.0,0.0
104.0,0.5655733333333333,0.0,0.0,0.0,0.0
104.33333333333334,0.5696655555555554,0.0,0.0,0.0,0.0
104.66666666666667,0.5737577777777778,0.0,0.0,0.0,0.0
105.0,0.5778499999999999,0.0,0.0,0.0,0.0
105.33333333333333,0.5819422222222221,0.0,0.0,0.0,0.0
105.66666666666666,0.5860344444444444,0.0,0.0,0.0,0.0
106.0,0.5901266666666666,0.0,0.0,0.0,0.0
106.33333333333333,0.5942188888888889,0.0,0.0,0.0,0.0
106.66666666666666,0.5983111111111111,0.0,0.0,0.0,0.0
107.0,0.6024033333333332,0.0,0.0,0.0,0.0
107.33333333333334,0.6064955555555556,0.0,0.0,0.0,0.0
107.66666666666667,0.6105877777777777,0.0,0.0,0.0,0.0
108.0,0.6146799999999999,0.0,0.0,0.0,0.0
108.33333333333333,0.6187722222222222,0.0,0.0,0.0,0.0
108.66666666666667,0.6228644444444443,0.0,0.0,0.0,0.0
109.0,0.6269566666666666,0.0,0.0,0.0,0.0
109.33333333333333,0.6310488888888888,0.0,0.0,0.0,0.0
109.66666666666666,0.635141111111111,0.0,0.0,0.0,0.0
110.0,0.6392333333333333,0.0,0.0,0.0,0.0
110.33333333333333,0.6433255555555555,0.0,0.0,0.0,0.0
110.66666666666667,0.6474177777777776,0.0,0.0,0.0,0.0
111.0,0.65151,0.0,0.0,0.0,0.0
111.33333333333334,0.6556022222222221,0.0,0.0,0.0,0.0
111.66666666666667,0.6596944444444444,0.0,0.0,0.0,0.0
112.0,0.6637866666666666,0.0,0.0,0.0,0.0
112.33333333333333,0.6678788888888888,0.0,0.0,0.0,0.0
112.66666666666667,0.6719711111111111,0.0,0.0,0.0,0.0
