time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m
1338.6666666666665,3.4600444444444447,0.12104479338859164,0.046400000000000004,0.0,0.06333169341087341
1339.0,3.4628666666666668,0.12117876622141921,0.0468,0.0,0.06328485906124115
1339.3333333333335,3.465688888888889,0.12131275184401602,0.0472,0.0,0.06324298679828644
1339.6666666666667,3.4685111111111113,0.12144672467684359,0.0476,0.0,0.06320511549711227
1340.0,3.471333333333334,0.12158074866874813,0.048,0.0,0.0631711483001709
1340.3333333333333,3.4741555555555554,0.12171473429134494,0.048,0.0,0.06325061619281769
1340.6666666666667,3.476977777777778,0.1218487071241725,0.0488,0.0,0.06311362236738205
1341.0,3.4798000000000004,0.12198267995700007,0.0492,0.0,0.06308824568986893
1341.3333333333333,3.482622222222222,0.12211666557959688,0.0488,0.0,0.06328003853559494
1341.6666666666667,3.485444444444444,0.1222506512021937,0.0488,0.0,0.06336406618356705
1342.0,3.488266666666667,0.12238461124525202,0.048400000000000006,0.0,0.06355776637792587
1342.3333333333335,3.4910888888888896,0.12251860965761807,0.0492,0.0,0.06341780722141266
1342.6666666666665,3.4939111111111107,0.12265263364952261,0.049600000000000005,0.0,0.06338778883218765
1343.0,3.4967333333333332,0.1227865553232732,0.05,0.0,0.06335458904504776
1343.3333333333333,3.499555555555556,0.12292055373563926,0.05,0.0,0.06342482566833496
1343.6666666666667,3.502377777777778,0.12305456493777456,0.0504,0.0,0.06338576227426529
1344.0,3.5052,0.12318853777060212,0.050800000000000005,0.0,0.06334584951400757
1344.3333333333333,3.5080222222222224,0.12332253618296818,0.0516,0.0,0.06320218741893768
1344.6666666666667,3.5108444444444444,0.12345650901579575,0.0516,0.0,0.06326687335968018
1345.0,3.5136666666666665,0.12359052021793104,0.052000000000000005,0.0,0.06322877109050751
1345.3333333333333,3.516488888888889,0.12372445468145088,0.052000000000000005,0.0,0.06329327076673508
1345.6666666666665,3.519311111111111,0.12385845309381693,0.052000000000000005,0.0,0.06335847079753876
1346.0,3.5221333333333336,0.12399246429595223,0.0524,0.0,0.0633234903216362
1346.3333333333335,3.5249555555555556,0.12412644991854904,0.0524,0.0,0.06339333951473236
1346.6666666666665,3.527777777777778,0.12426040996160737,0.052000000000000005,0.0,0.06356967240571976
1347.0,3.5306,0.12439439558420418,0.052000000000000005,0.0,0.06364486366510391
1347.3333333333333,3.5334222222222222,0.12452840678633947,0.0524,0.0,0.0636175349354744
1347.6666666666667,3.5362444444444447,0.12466239240893628,0.0524,0.0,0.06369680911302567
1348.0,3.5390666666666664,0.12479635245199461,0.0524,0.0,0.06377727538347244
1348.3333333333333,3.5418888888888893,0.12493035086436066,0.0524,0.0,0.06385872513055801
1348.6666666666667,3.5447111111111114,0.12506429811764974,0.0528,0.0,0.06383531540632248
1349.0,3.547533333333333,0.12519830931978504,0.053200000000000004,0.0,0.06381320208311081
1349.3333333333333,3.5503555555555555,0.12533229494238185,0.053200000000000004,0.0,0.0638950914144516
1349.6666666666665,3.553177777777778,0.12546628056497866,0.053200000000000004,0.0,0.06397638469934464
1350.0,3.5559999999999996,0.12560025339780623,0.0536,0.0,0.06395410001277924
1350.3333333333335,3.558822222222222,0.1257342262306338,0.0536,0.0,0.06403563171625137
