time_s,level_rise_m,level_rise_cm
57.40,0.00212,0.212
57.43,0.00212,0.212
57.47,0.00212,0.212
57.51,0.00212,0.212
57.55,0.00213,0.213
57.59,0.00213,0.213
57.63,0.00213,0.213
57.67,0.00213,0.213
57.71,0.00214,0.214
57.74,0.00214,0.214
57.78,0.00214,0.214
57.82,0.00214,0.214
57.86,0.00215,0.215
57.90,0.00215,0.215
57.94,0.00215,0.215
57.98,0.00215,0.215
58.01,0.00216,0.216
58.05,0.00216,0.216
58.09,0.00216,0.216
58.13,0.00216,0.216
58.17,0.00216,0.216
58.21,0.00217,0.217
58.24,0.00217,0.217
58.28,0.00217,0.217
58.32,0.00217,0.217
58.36,0.00218,0.218
58.40,0.00218,0.218
58.43,0.00218,0.218
58.47,0.00218,0.218
58.51,0.00219,0.219
58.55,0.00219,0.219
58.59,0.00219,0.219
58.62,0.00219,0.219
58.66,0.00220,0.220
58.70,0.00220,0.220
58.74,0.00220,0.220
58.77,0.00220,0.220
58.81,0.00220,0.220
58.85,0.00221,0.221
58.89,0.00221,0.221
58.93,0.00221,0.221
58.96,0.00221,0.221
59.00,0.00222,0.222
59.04,0.00222,0.222
59.08,0.00222,0.222
59.11,0.00222,0.222
59.15,0.00223,0.223
59.19,0.00223,0.223
59.23,0.00223,0.223
59.26,0.00223,0.223
59.30,0.00224,0.224
59.34,0.00224,0.224
59.38,0.00224,0.224
59.41,0.00224,0.224
59.45,0.00224,0.224
59.49,0.00225,0.225
59.52,0.00225,0.225
59.56,0.00225,0.225
59.60,0.00225,0.225
59.64,0.00226,0.226
59.67,0.00226,0.226
59.71,0.00226,0.226
59.75,0.00226,0.226
59.78,0.00227,0.227
59.82,0.00227,0.227
59.86,0.00227,0.227
59.90,0.00227,0.227
59.93,0.00227,0.227
59.97,0.00228,0.228
60.01,0.00228,0.228
60.04,0.00228,0.228
60.08,0.00228,0.228
60.12,0.00229,0.229
60.15,0.00229,0.229
60.19,0.00229,0.229
60.23,0.00229,0.229
60.26,0.00230,0.230
60.30,0.00230,0.230
60.34,0.00230,0.230
60.37,0.00230,0.230
60.41,0.00230,0.230
60.45,0.00231,0.231
60.48,0.00231,0.231
60.52,0.00231,0.231
60.56,0.00231,0.231
60.59,0.00232,0.232
60.63,0.00232,0.232
60.67,0.00232,0.232
60.70,0.00232,0.232
60.74,0.00233,0.233
60.78,0.00233,0.233
60.81,0.00233,0.233
60.85,0.00233,0.233
60.88,0.00233,0.233
60.92,0.00234,0.234
60.96,0.00234,0.234
60.99,0.00234,0.234
61.03,0.00234,0.234
61.07,0.00235,0.235
61.10,0.00235,0.235
61.14,0.00235,0.235
61.17,0.00235,0.235
61.21,0.00236,0.236
61.25,0.00236,0.236
61.28,0.00236,0.236
61.32,0.00236,0.236
61.35,0.00236,0.236
61.39,0.00237,0.237
61.43,0.00237,0.237
61.46,0.00237,0.237
61.50,0.00237,0.237
61.53,0.00238,0.238
61.57,0.00238,0.238
61.60,0.00238,0.238
61.64,0.00238,0.238
61.68,0.00238,0.238
61.71,0.00239,0.239
61.75,0.00239,0.239
61.78,0.00239,0.239
61.82,0.00239,0.239
61.85,0.00240,0.240
61.89,0.00240,0.240
61.93,0.00240,0.240
61.96,0.00240,0.240
62.00,0.00241,0.241
62.03,0.00241,0.241
62.07,0.00241,0.241
62.10,0.00241,0.241
62.14,0.00241,0.241
62.17,0.00242,0.242
62.21,0.00242,0.242
62.24,0.00242,0.242
62.28,0.00242,0.242
62.32,0.00243,0.243
62.35,0.00243,0.243
62.39,0.00243,0.243
62.42,0.00243,0.243
62.46,0.00243,0.243
62.49,0.00244,0.244
62.53,0.00244,0.244
62.56,0.00244,0.244
62.60,0.00244,0.244
62.63,0.00245,0.245
62.67,0.00245,0.245
62.70,0.00245,0.245
62.74,0.00245,0.245
62.77,0.00245,0.245
62.81,0.00246,0.246
62.84,0.00246,0.246
62.88,0.00246,0.246
62.91,0.00246,0.246
62.95,0.00247,0.247
62.98,0.00247,0.247
63.02,0.00247,0.247
63.05,0.00247,0.247
63.09,0.00248,0.248
63.12,0.00248,0.248
63.16,0.00248,0.248
63.19,0.00248,0.248
63.23,0.00248,0.248
63.26,0.00249,0.249
63.30,0.00249,0.249
63.33,0.00249,0.249
63.37,0.00249,0.249
63.40,0.00250,0.250
63.43,0.00250,0.250
63.47,0.00250,0.250
63.50,0.00250,0.250
63.54,0.00250,0.250
63.57,0.00251,0.251
63.61,0.00251,0.251
63.64,0.00251,0.251
63.68,0.00251,0.251
63.71,0.00252,0.252
63.75,0.00252,0.252
63.78,0.00252,0.252
63.81,0.00252,0.252
63.85,0.00252,0.252
63.88,0.00253,0.253
63.92,0.00253,0.253
63.95,0.00253,0.253
63.99,0.00253,0.253
64.02,0.00254,0.254
64.05,0.00254,0.254
64.09,0.00254,0.254
64.12,0.00254,0.254
64.16,0.00254,0.254
64.19,0.00255,0.255
64.22,0.00255,0.255
64.26,0.00255,0.255
64.29,0.00255,0.255
64.33,0.00256,0.256
64.36,0.00256,0.256
64.39,0.00256,0.256
64.43,0.00256,0.256
64.46,0.00256,0.256
64.50,0.00257,0.257
64.53,0.00257,0.257
64.56,0.00257,0.257
64.60,0.00257,0.257
64.63,0.00258,0.258
64.66,0.00258,0.258
64.70,0.00258,0.258
64.73,0.00258,0.258
64.77,0.00258,0.258
64.80,0.00259,0.259
64.83,0.00259,0.259
64.87,0.00259,0.259
64.90,0.00259,0.259
64.93,0.00259,0.259
64.97,0.00260,0.260
65.00,0.00260,0.260
65.03,0.00260,0.260
65.07,0.00260,0.260
65.10,0.00261,0.261
65.13,0.00261,0.261
65.17,0.00261,0.261
65.20,0.00261,0.261
65.24,0.00261,0.261
65.27,0.00262,0.262
65.30,0.00262,0.262
65.34,0.00262,0.262
65.37,0.00262,0.262
65.40,0.00263,0.263
65.43,0.00263,0.263
65.47,0.00263,0.263
65.50,0.00263,0.263
65.53,0.00263,0.263
65.57,0.00264,0.264
65.60,0.00264,0.264
65.63,0.00264,0.264
65.67,0.00264,0.264
65.70,0.00264,0.264
65.73,0.00265,0.265
65.77,0.00265,0.265
65.80,0.00265,0.265
65.83,0.00265,0.265
65.87,0.00266,0.266
65.90,0.00266,0.266
